Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,L-3,Attrition_Flag
4,1010,1256,35,0.591,0.09612913219695608,0
4,1040,1744,50,0.852,0.18188461562516497,0
5,1993,1766,39,0.625,-0.07335001417576878,0
5,1276,2229,48,0.778,0.10567673517629221,0
6,894,1773,39,1.053,-0.21558431830398803,0
6,0,1860,37,0.85,-0.13542082376119324,0
3,0,1179,27,0.688,0.2561858233446194,0
3,0,906,16,0.333,-0.6801000584416693,1
6,1616,2781,54,0.35,-0.07335001417576878,0
5,1728,1650,53,0.606,0.702375368090692,0
6,1999,1446,37,0.762,0.10889259665832716,0
6,895,1703,48,0.371,-0.1926685191544957,0
2,0,761,17,0.214,0.32411891975338425,1
4,0,1536,44,0.63,-0.07335001417576878,0
3,2480,1373,36,1.118,-0.21558431830398803,0
5,1034,1256,29,0.706,-0.7030158575911616,0
1,2517,643,16,0.231,0.07004161342480088,1
4,1938,1215,45,0.406,0.8204025501588244,0
6,1961,2244,58,0.706,0.7459826113286031,0
4,1729,1409,36,0.5,0.2561858233446194,0
4,1975,1469,23,1.091,-0.6630465461155173,0
4,960,1847,59,0.405,0.09295741257429319,0
5,1945,1277,29,0.526,-0.07335001417576878,0
6,0,1227,24,0.5,-0.1926685191544957,0
3,1184,1336,38,0.652,0.13180839580781947,0
4,706,1110,58,0.349,0.07138898079185411,0
6,1412,1474,26,0.857,-0.6196806434257038,0
4,1618,1955,44,0.76,0.32411891975338425,0
5,0,660,17,0.308,0.18188461562516497,1
2,0,888,18,1.25,-0.6801000584416693,1
6,1170,1785,45,1.143,-0.6196806434257038,0
1,788,705,14,0.273,0.17794402130920986,1
3,1822,1211,25,0.923,-0.6801000584416693,0
6,862,1391,40,0.212,-0.13542082376119324,0
4,1782,1407,29,0.812,0.10567673517629221,0
5,2174,1616,50,0.515,-0.13447345919960374,0
6,1311,1498,43,0.536,-0.1322491041385303,0
3,2252,1536,38,0.652,0.7221194476175214,0
4,1378,1594,45,0.452,0.19935568511841134,0
6,710,1190,30,0.5,0.7221194476175214,0
6,1430,1248,37,0.85,-0.6196806434257038,0
3,0,827,21,0.75,0.7252911672401843,1
6,0,920,18,0.5,0.13180839580781947,1
6,0,1755,54,0.543,0.6992036484680292,0
3,0,804,15,0.5,0.6648717522242188,1
4,0,1196,30,0.429,0.10325700649158255,0
4,361,850,22,0.692,0.09612913219695608,1
3,1314,1644,28,0.647,0.11682057628537496,0
6,693,1749,50,0.429,0.12863667618515656,0
3,845,2307,45,0.8,-0.53786575431345,0
3,1113,1757,45,0.607,0.8071060563524382,0
6,1853,1826,35,1.059,-0.1322491041385303,0
2,0,799,17,0.214,-0.15516490328802263,1
4,1575,2121,60,0.579,0.22893583447097415,0
4,0,1468,29,0.381,-0.1322491041385303,0
3,1185,1482,46,0.643,-0.13542082376119324,0
4,2104,1726,37,0.85,0.13760891790719884,0
4,1118,1806,31,0.409,-0.21558431830398803,0
5,1437,1405,43,0.387,-0.6228523630483667,0
5,1150,2052,50,0.724,0.09612913219695608,0
6,1309,1175,34,0.7,-0.15516490328802263,0
4,479,1786,37,0.37,0.21938823149163805,0
6,1077,1675,58,0.415,-0.1322491041385303,0
4,1705,1200,36,0.895,0.23913231101846744,0
4,819,1283,37,0.542,-0.12270150115919419,0
5,1570,1937,57,0.781,-0.05043421502627648,0
4,1528,2033,38,0.727,-0.6101330404463677,0
6,2517,1915,37,1.056,-0.6801000584416693,0
4,2217,1988,36,0.895,0.2225955266421156,0
5,1358,1648,30,1.5,-0.598989199337285,0
4,901,1902,45,0.667,-0.1322491041385303,0
3,2170,1454,35,0.522,0.07004161342480088,0
6,0,838,24,0.412,0.18188461562516497,1
4,0,1918,61,0.649,0.1614720816182806,0
4,0,837,25,0.667,0.10572087703566428,1
6,1040,4311,78,0.56,0.25935754296728236,0
3,1550,1567,33,0.32,-0.12270150115919419,0
4,0,1905,39,0.345,0.09612913219695608,0
5,1566,1422,26,0.529,-0.05043421502627648,0
6,0,1680,32,0.778,-0.13542082376119324,0
3,1593,1652,41,0.367,-0.1322491041385303,0
5,2485,1158,26,0.857,-0.6128079939060745,0
3,2021,1797,46,0.586,0.8071060563524382,0
4,1355,1911,55,0.571,0.18188461562516497,0
6,0,1260,27,0.688,-0.05043421502627648,0
5,852,1489,45,0.324,-0.1322491041385303,0
3,1372,1794,31,1.385,-0.13542082376119324,0
6,2517,1510,42,0.75,0.01279391803149835,0
3,1406,3231,47,0.306,-0.15833662291068556,1
6,1762,1274,32,1.0,-0.6630465461155173,0
6,2379,1572,57,0.676,-0.05043421502627648,0
6,1133,1935,41,0.708,-0.6228523630483667,0
6,491,2187,59,0.405,0.03570971718099067,0
3,1166,1417,25,0.25,0.8071060563524382,0
4,1811,1465,31,0.476,-0.15833662291068556,0
5,954,1570,45,0.452,0.057445423364404107,0
5,2517,1445,40,0.29,-0.5607815534629422,0
3,306,694,15,0.364,-0.1322491041385303,1
3,1578,1929,40,0.481,0.2195647931696504,0
4,864,2447,64,1.0,-0.15833662291068556,0
5,1676,1306,31,0.55,0.6992036484680292,0
2,900,646,10,0.25,-0.6228523630483667,1
6,1686,1236,35,0.591,0.3098513199517222,0
6,2326,2513,63,0.615,0.6648717522242188,0
4,2517,2091,48,0.778,-0.05043421502627648,0
5,800,854,22,0.375,0.09612913219695608,1
5,700,1848,25,1.083,-0.1926685191544957,0
3,554,949,17,0.133,-0.1322491041385303,1
3,1213,1371,37,0.423,0.6819252645503708,0
6,2387,1804,49,0.75,-0.1322491041385303,0
3,2517,1605,43,0.344,0.07138898079185411,0
3,2129,1463,38,0.583,-0.11155766005011143,0
6,0,1279,41,0.708,-0.21558431830398803,0
5,843,1470,28,0.4,-0.6228523630483667,0
4,0,1265,38,0.462,-0.6425964425751961,0
5,1381,2002,60,0.429,0.09612913219695608,0
4,2517,1475,33,0.833,-0.15833662291068556,0
4,0,1419,30,0.667,0.20655237701225254,0
5,0,1628,37,0.542,0.702375368090692,0
4,1235,1337,29,1.071,0.07321333304746377,0
3,1468,1135,27,0.421,0.8071060563524382,0
3,1266,1161,26,0.368,-0.6219049984867773,0
6,1292,1571,38,0.52,0.2561858233446194,0
4,1553,1916,40,0.538,-0.6228523630483667,0
5,1927,1346,30,0.364,-0.53786575431345,0
1,0,805,24,0.143,-0.6228523630483667,1
3,2517,1195,18,0.8,-0.21558431830398803,0
6,1566,1155,34,0.545,0.7252911672401843,0
6,0,1431,34,0.545,0.10889259665832716,0
5,906,1194,25,0.471,0.08036122251389642,0
3,1753,1154,33,0.571,-0.15516490328802263,0
6,1734,1232,34,0.545,-0.6196806434257038,0
3,1693,1269,30,0.875,0.24230403064113037,0
3,0,1742,35,1.5,0.07138898079185411,0
6,996,1379,26,1.0,-0.6457681621978589,0
5,1571,1870,35,0.842,-0.53786575431345,0
4,984,1207,32,0.684,0.6992036484680292,0
3,1930,781,15,0.364,-0.6801000584416693,1
6,1389,1773,38,0.407,-0.21558431830398803,0
4,513,864,20,0.333,-0.1322491041385303,1
6,1791,1559,39,1.167,0.11254938469592143,0
5,2517,1830,64,0.524,-0.1926685191544957,0
6,1538,1542,43,0.654,-0.12270150115919419,0
4,0,1506,47,0.516,0.7060762979876585,0
6,0,1175,41,0.464,-0.6101330404463677,0
3,2258,1383,20,1.857,-0.6228523630483667,0
3,1183,1837,57,0.629,-0.13542082376119324,0
3,1665,1191,40,0.481,0.18188461562516497,0
3,0,1793,53,0.963,0.8746533456630301,0
5,1295,1560,49,0.4,0.09390477713588265,0
4,1010,1564,59,0.686,0.26299547472954926,0
3,2517,1843,38,1.235,0.6648717522242188,0
3,1435,2165,61,0.649,0.07138898079185411,0
4,1656,1631,41,0.323,-0.07335001417576878,0
5,1543,1265,32,0.391,-0.53786575431345,0
4,1656,1455,35,0.667,0.7221194476175214,0
5,1335,1137,27,0.929,-0.05043421502627648,0
6,541,1367,35,0.75,-0.03338070270012446,0
6,842,1292,26,0.733,0.2225955266421156,0
5,1745,1682,46,0.438,-0.07335001417576878,0
6,1542,1598,39,0.5,-0.6196806434257038,0
4,1639,1555,39,0.625,0.09612913219695608,0
4,987,2409,36,0.8,-0.6228523630483667,0
4,1542,1770,65,0.585,-0.06787353445060135,0
3,967,1526,45,0.8,-0.1926685191544957,0
2,0,891,28,0.4,0.17794402130920986,1
4,1224,1756,42,0.355,0.07321333304746377,0
6,1902,1241,22,1.0,0.7841902572029459,0
4,1847,1681,43,0.87,0.23913231101846744,0
4,1846,1224,32,0.778,0.24230403064113037,0
6,1660,1572,38,0.52,-0.6228523630483667,0
6,942,1566,50,0.562,0.11469311875770653,0
5,727,1579,40,0.6,0.0827609360267999,0
6,1418,1334,31,0.409,0.01279391803149835,0
4,1839,1230,34,0.889,0.13387408861152697,0
5,0,767,25,0.562,0.03570971718099067,1
3,0,724,16,0.231,0.10567673517629221,1
4,1178,1638,49,0.633,0.6992036484680292,0
3,0,1349,47,0.88,0.14078063752986178,0
4,989,1751,48,0.92,0.1524998398962383,0
3,1214,1414,40,0.333,-0.1322491041385303,0
5,1705,1260,32,0.6,-0.15516490328802263,0
6,392,965,27,0.421,0.24230403064113037,1
5,2216,1121,25,0.667,-0.5930795281202157,0
5,1525,1411,28,0.474,0.17322402448688404,0
4,1197,1602,49,0.441,0.301203120603892,0
5,1274,1617,47,0.424,0.6419559530747265,0
4,1472,1244,36,0.5,0.22901937092887248,0
4,1967,1263,29,0.611,0.09612913219695608,0
5,1864,1036,25,0.25,-0.53786575431345,0
4,0,1217,39,1.438,-0.7030158575911616,0
4,1508,1556,35,0.842,-0.6457681621978589,0
6,1380,2005,62,0.59,0.8071060563524382,0
3,668,1698,67,0.763,0.23913231101846744,0
5,1890,2041,45,0.875,0.13760891790719884,0
4,1203,1102,31,0.632,0.07004161342480088,0
3,1747,1346,30,1.308,-0.1322491041385303,0
5,2404,1511,35,0.207,0.7221194476175214,0
3,2035,1761,42,0.909,0.09612913219695608,0
4,2350,2117,61,0.649,-0.6425964425751961,0
2,2238,596,15,0.5,-0.05043421502627648,1
5,1597,2560,46,0.314,0.15502822215971754,0
3,1092,1409,39,0.345,0.03312883537162661,0
4,1758,1759,33,0.737,-0.12270150115919419,0
6,0,1886,66,0.65,0.301203120603892,0
2,0,915,29,2.222,0.6648717522242188,1
6,1630,1343,41,0.519,0.019666567551127587,0
3,1449,1870,56,0.647,0.2518516336204665,0
4,2400,1557,25,1.778,0.17794402130920986,0
6,1935,1824,49,1.45,0.7221194476175214,0
5,834,1294,26,0.444,-0.21558431830398803,0
3,1581,1545,31,0.824,0.07138898079185411,0
6,0,820,25,0.562,0.702375368090692,1
4,1884,1675,47,0.469,-0.53786575431345,0
6,1635,1678,37,0.542,-0.6228523630483667,0
6,2144,2117,48,0.655,0.1524998398962383,0
5,1688,1721,56,0.75,0.11469311875770653,0
3,1694,1267,23,0.533,0.12958404074674598,0
6,1345,1562,33,1.2,0.09295741257429319,0
3,814,1193,35,0.346,0.702375368090692,0
4,694,1254,34,0.478,0.10572087703566428,0
6,1927,1731,32,3.571,0.15032824050919788,0
5,1705,1099,39,0.696,0.240079675580057,0
2,0,747,19,0.583,-0.6101330404463677,1
6,0,1352,35,0.944,-0.05043421502627648,0
4,2035,1770,47,0.741,-0.11155766005011143,0
5,0,1812,50,0.923,0.09390477713588265,0
3,1843,1673,58,0.526,-0.53786575431345,0
4,1545,2167,65,0.512,0.19070748577058097,0
6,2517,2369,56,0.75,-0.6425964425751961,0
5,1487,1582,47,1.043,0.09295741257429319,0
6,1395,1800,33,0.5,0.09612913219695608,0
5,0,1567,44,0.467,0.09295741257429319,0
3,0,647,19,0.462,0.0484731816423618,1
3,1117,1447,39,0.696,-0.5607815534629422,0
6,1663,1145,37,0.423,0.14078063752986178,0
3,0,3280,78,0.625,0.11469311875770653,0
4,1393,1577,35,0.522,-0.6196806434257038,0
5,2211,1140,25,0.786,0.01279391803149835,0
6,1794,1736,40,1.105,-0.13447345919960374,0
6,1648,1436,36,1.25,0.0706324512380997,0
5,1295,1513,38,0.583,-0.044010370739519564,0
6,1705,2505,69,0.568,0.11786483838036947,0
4,717,1723,51,0.5,-0.6101330404463677,0
6,2227,1695,48,0.548,0.09612913219695608,0
5,2517,1532,44,0.692,0.24549131061980173,0
5,2116,2110,43,1.048,0.09295741257429319,0
3,1610,1807,45,0.607,0.24230403064113037,0
6,1602,1687,46,0.533,0.09390477713588265,0
4,2025,1481,45,0.452,-0.6801000584416693,0
6,1984,1318,37,0.194,0.11682057628537496,0
3,1631,1946,45,0.552,-0.6801000584416693,0
4,713,1481,41,0.519,0.7324190415348107,0
4,1482,2168,42,2.5,0.19967972749262328,0
6,1791,1583,32,0.6,0.7252911672401843,0
4,2190,1229,34,0.478,-0.6196806434257038,0
3,1729,1718,42,0.448,-0.05043421502627648,0
6,1262,1402,34,0.889,0.7391729599436735,0
2,861,1127,29,0.381,-0.15833662291068556,1
3,1669,1053,31,0.55,0.10325700649158255,0
4,1603,1340,25,0.923,-0.05043421502627648,0
4,0,732,21,0.615,-0.598989199337285,1
3,0,2346,71,0.651,-0.15516490328802263,0
6,733,1580,45,0.667,-0.13542082376119324,0
2,350,1196,28,0.333,-0.6228523630483667,1
4,2134,2086,50,0.786,0.7423446795663363,0
3,2265,1665,57,0.629,0.24230403064113037,0
6,0,1495,39,0.393,0.09295741257429319,0
6,1892,2187,58,0.657,-0.1926685191544957,0
5,2517,1371,23,0.917,-0.5607815534629422,0
4,0,1235,37,0.682,-0.05043421502627648,0
3,1123,1556,40,0.538,-0.12270150115919419,0
6,0,1212,24,0.6,-0.10564798883304216,0
4,2517,2701,60,0.714,-0.7030158575911616,0
3,2420,1750,47,0.808,-0.6801000584416693,0
4,1084,1610,43,0.387,-0.14561730030868653,0
6,2322,2184,63,1.032,0.15502822215971754,0
6,870,1745,41,0.577,0.17794402130920986,0
3,1385,1381,40,0.481,-0.06787353445060135,0
6,658,1793,37,0.947,0.24230403064113037,0
3,2127,1831,36,1.0,-0.1322491041385303,0
3,2037,1468,36,0.241,0.01279391803149835,0
2,1067,1097,32,0.778,-0.15516490328802263,1
6,0,1682,44,1.0,-0.6801000584416693,0
5,0,1451,37,0.194,-0.1322491041385303,0
3,2242,1509,44,0.467,0.18188461562516497,0
6,0,1895,57,0.425,0.6819252645503708,0
5,1642,1403,40,0.429,-0.15833662291068556,0
6,1142,1420,31,0.348,-0.1322491041385303,0
6,674,1717,31,0.722,0.09612913219695608,0
5,1204,1131,29,0.318,0.18875726514479424,0
4,1347,1005,22,1.0,0.2460049605380967,0
3,747,948,24,0.714,-0.6196806434257038,0
6,758,1549,34,0.478,0.2225955266421156,0
5,0,965,26,0.529,-0.6801000584416693,1
5,1961,1958,41,1.05,0.7230668121791108,0
3,1478,1266,22,0.571,0.17794402130920986,0
6,2517,1367,29,1.071,0.09612913219695608,0
3,1576,1489,48,0.6,0.13180839580781947,0
6,1707,1582,33,0.941,0.10567673517629221,0
3,2257,2516,42,0.75,0.24230403064113037,0
4,2324,1557,49,0.4,0.03570971718099067,0
5,1452,1084,32,0.524,0.7221194476175214,1
4,997,2583,47,0.958,-0.12270150115919419,0
3,2365,1371,30,0.579,0.09295741257429319,0
5,1479,1537,49,0.581,0.702375368090692,0
5,2103,3753,60,0.875,0.7252911672401843,0
6,1421,1104,31,0.292,0.07321333304746377,0
4,1707,1482,42,0.312,0.15502822215971754,0
4,2104,1299,29,0.812,-0.6101330404463677,0
6,673,2167,48,0.412,-0.07335001417576878,0
4,1399,1563,40,1.222,-0.6630465461155173,0
5,1635,1772,52,0.486,-0.6801000584416693,0
2,0,1254,35,0.842,-0.53786575431345,1
3,1515,2229,35,0.667,0.09612913219695608,0
3,1099,2195,63,0.969,-0.1926685191544957,0
3,1759,1362,28,0.556,0.15032824050919788,0
4,2517,2398,37,1.176,0.18188461562516497,0
3,2082,2649,56,0.697,-0.11155766005011143,0
3,0,1463,34,0.889,0.03570971718099067,0
3,1095,1174,27,0.8,0.24230403064113037,0
6,1978,1836,36,0.895,-0.12270150115919419,0
5,1762,1817,39,0.56,0.8071060563524382,0
3,0,1387,36,0.333,0.10572087703566428,0
3,1719,2028,55,0.667,0.26299547472954926,0
6,2517,1582,36,0.385,-0.12270150115919419,0
6,1730,1774,37,0.85,0.24230403064113037,0
3,1521,1636,36,0.385,-0.15833662291068556,0
3,0,1031,25,0.389,0.23913231101846744,1
1,288,916,33,0.32,-0.6801000584416693,1
5,1485,1198,31,0.722,-0.5521333541151119,0
5,1539,2189,54,0.688,0.017113074284315383,0
6,0,1257,36,0.44,-0.11836731143504121,0
6,2206,1503,35,0.842,0.09612913219695608,0
3,0,1353,24,0.263,-0.5425857511357758,0
2,0,811,27,1.25,-0.7030158575911616,1
4,1714,1270,21,0.615,-0.1926685191544957,0
5,1177,1840,53,0.606,-0.15833662291068556,0
5,1890,2585,75,0.829,-0.055154211848602315,0
6,2047,1807,33,0.737,-0.53786575431345,0
4,1726,1729,52,0.677,-0.12854817424156398,0
5,1542,1211,35,0.4,0.7119229710700281,0
3,1691,1763,44,0.189,-0.1926685191544957,0
6,0,1395,34,0.259,0.15502822215971754,0
6,2307,1843,43,0.72,-0.6228523630483667,0
4,1292,1517,33,1.357,0.24230403064113037,0
3,2091,1977,50,1.0,-0.1322491041385303,0
5,2517,2027,49,0.815,-0.06470181482793841,0
6,1901,1497,43,1.15,0.240079675580057,0
4,0,1134,31,0.632,0.11682057628537496,0
6,2310,3663,65,0.806,0.01279391803149835,0
4,629,1483,31,0.632,0.7252911672401843,0
3,1631,1956,63,0.537,0.15502822215971754,0
3,0,940,25,0.471,0.7230668121791108,1
4,1900,2183,56,0.75,-0.5607815534629422,0
3,1286,2920,74,0.721,0.16050470188488503,0
3,2172,1221,41,0.708,-0.6425964425751961,0
3,1566,1790,60,0.765,0.8071060563524382,0
4,0,2005,47,0.469,-0.14561730030868653,0
4,1635,3490,69,0.533,-0.6801000584416693,0
5,962,1904,49,0.531,-0.1926685191544957,0
4,1873,1647,53,0.472,0.7324190415348107,0
5,2431,1903,39,0.625,0.23913231101846744,0
5,1176,1564,41,0.708,-0.53786575431345,0
5,2024,1686,34,0.7,0.7252911672401843,0
6,1496,2412,64,0.6,-0.63304883959586,0
5,1805,3981,65,0.667,0.23913231101846744,0
3,681,2730,48,0.778,0.13760891790719884,0
3,0,1361,34,0.308,-0.63304883959586,0
3,0,821,18,0.5,-0.6196806434257038,1
3,2418,938,21,0.4,-0.13542082376119324,1
5,1678,1861,42,0.5,0.09612913219695608,0
4,1208,1345,28,0.647,-0.1322491041385303,0
6,1669,2444,63,0.4,0.6648717522242188,0
6,2517,1686,50,0.724,0.240079675580057,0
6,1387,1468,30,0.304,-0.13542082376119324,0
4,2072,2320,51,0.594,-0.6101330404463677,0
6,1418,1598,39,0.773,-0.1322491041385303,0
4,2056,1232,31,0.55,-0.1322491041385303,0
6,1151,4027,76,0.52,0.1636764215075479,0
4,0,1922,48,0.6,0.16050470188488503,0
6,1992,1355,36,0.565,0.7348387702195204,0
3,2517,2361,42,0.826,0.13180839580781947,0
2,0,708,14,0.4,0.6419559530747265,1
6,0,1687,62,0.59,-0.15833662291068556,0
6,2338,1212,33,0.32,-0.63304883959586,0
4,2517,1752,34,1.125,-0.6196806434257038,0
5,2377,1560,39,0.696,-0.13542082376119324,0
4,2517,1520,36,0.44,0.7252911672401843,0
3,2073,1685,45,0.364,0.6648717522242188,0
4,0,1678,40,1.0,-0.5607815534629422,0
6,1514,1627,26,1.0,-0.53786575431345,0
4,1240,1637,61,0.906,0.301203120603892,0
6,1035,1707,42,1.211,0.24230403064113037,0
4,836,1208,25,1.083,-0.6101330404463677,0
6,1956,1881,51,0.417,-0.03338070270012446,0
5,1996,1360,28,0.647,-0.6228523630483667,0
4,2517,1641,32,0.882,0.32411891975338425,0
4,845,1820,58,0.611,0.6419559530747265,0
5,2097,1505,35,0.591,-0.11155766005011143,0
5,2517,1627,38,0.652,-0.6196806434257038,0
5,782,1703,34,0.889,-0.13542082376119324,0
6,1024,1433,33,0.5,0.07004161342480088,0
6,2288,2445,60,0.765,0.1247374878999987,0
5,1832,1665,45,0.8,0.13760891790719884,0
3,1043,1489,38,0.357,-0.5921165498176557,0
3,0,1393,32,0.455,-0.21558431830398803,0
5,1434,1820,42,0.826,0.2225955266421156,0
6,0,2742,58,0.758,-0.6196806434257038,0
6,1014,1979,40,0.667,0.13387408861152697,0
5,1464,1378,27,0.421,0.07321333304746377,0
5,2439,1520,34,0.7,0.24230403064113037,0
3,1394,1588,36,0.714,-0.53786575431345,0
6,661,1282,32,0.778,-0.6801000584416693,0
3,1796,1872,59,1.107,-0.598989199337285,0
3,1136,2295,63,0.5,0.6992036484680292,0
6,0,1065,28,1.545,-0.1926685191544957,0
4,0,1550,47,0.621,-0.13447345919960374,0
6,2245,1527,57,0.462,0.22893583447097415,0
6,2517,1489,43,0.536,-0.6425964425751961,1
5,997,1264,30,0.667,-0.06470181482793841,0
6,1180,1582,38,0.652,-0.1926685191544957,0
3,2517,1567,33,0.941,-0.1756150068283437,0
4,1372,1704,35,0.458,0.2225955266421156,0
5,1881,1546,35,1.059,0.10572087703566428,0
5,1790,1478,38,0.267,0.05276322950714269,0
3,0,2132,31,0.107,-0.6630465461155173,1
3,1772,1419,38,0.357,-0.6425964425751961,0
4,2355,1065,27,0.588,0.2136232849200733,0
5,2158,1364,40,0.538,-0.5309931047938207,0
3,2517,2247,36,0.636,-0.1926685191544957,0
4,2245,1111,26,0.368,-0.1322491041385303,0
4,1567,1836,42,0.75,-0.6801000584416693,0
5,1519,1164,35,0.522,0.8071060563524382,0
3,1450,2005,54,0.459,-0.15516490328802263,0
6,0,1588,35,0.944,-0.15516490328802263,0
3,2472,2242,49,0.815,-0.05043421502627648,0
3,1418,1415,45,0.406,-0.15516490328802263,0
5,456,2483,74,0.542,0.3098513199517222,0
6,2477,1239,33,0.737,-0.1926685191544957,0
3,1733,2057,53,0.71,-0.47031846500285795,0
5,510,1228,26,0.529,-0.6630465461155173,0
4,549,1629,32,0.778,-0.13542082376119324,0
3,1733,2076,58,0.487,-0.11155766005011143,0
3,1530,1231,34,0.214,0.8071060563524382,0
5,0,1655,27,1.25,0.2225955266421156,0
4,1085,1477,23,0.533,0.7391729599436735,0
3,2146,1501,45,0.667,0.6648717522242188,0
5,1081,1313,36,0.636,-0.6801000584416693,0
5,1880,2045,39,0.95,-0.6228523630483667,0
3,0,1448,30,0.875,0.18188461562516497,0
6,2517,858,22,0.467,0.07321333304746377,1
4,2266,1591,37,0.321,-0.1322491041385303,0
2,916,842,24,0.5,0.13180839580781947,1
2,0,781,28,0.75,-0.06787353445060135,1
4,1692,1529,30,0.875,0.2561858233446194,0
3,1357,2422,46,0.438,-0.12270150115919419,0
3,2517,1825,50,0.613,0.6648717522242188,0
6,1377,1555,29,0.706,0.7841902572029459,0
3,0,2789,50,1.083,0.7252911672401843,0
4,1478,1308,41,0.414,-0.13447345919960374,0
3,1134,2489,54,0.742,0.24230403064113037,0
3,1746,1110,21,0.4,-0.6196806434257038,0
3,1212,1260,32,0.524,-0.6101330404463677,0
4,0,1741,43,0.654,-0.6196806434257038,0
5,2517,1845,40,0.739,0.08036122251389642,0
5,1425,1483,38,0.52,-0.6630465461155173,0
3,1420,1463,32,0.684,-0.11155766005011143,0
3,1792,1734,35,1.188,-0.531441910026693,0
6,0,1733,54,0.636,0.2460049605380967,0
6,2517,1689,42,1.1,0.10077742665551187,0
6,2025,1865,53,0.767,0.2225955266421156,0
5,2134,1413,46,0.394,-0.11519559181237828,0
1,781,853,12,0.091,-0.13542082376119324,1
3,854,1999,54,0.8,-0.11155766005011143,0
6,1735,1671,45,0.5,0.7459826113286031,0
5,0,2118,64,0.455,0.8071060563524382,0
5,627,1391,45,0.364,0.702375368090692,0
6,2517,1729,52,0.926,-0.13447345919960374,0
3,954,1393,35,0.842,0.017113074284315383,0
6,1236,1665,40,0.667,-0.12854817424156398,0
4,1936,2489,62,1.0,-0.6228523630483667,0
3,1043,1688,38,0.583,-0.12270150115919419,0
6,2472,1725,60,0.622,-0.11836731143504121,0
5,0,594,14,0.556,-0.53786575431345,1
4,1887,1852,55,0.618,0.2225955266421156,0
5,1249,1389,34,0.478,-0.15516490328802263,0
3,0,902,31,0.409,0.14078063752986178,0
4,1599,1387,31,0.722,-0.12270150115919419,0
6,1445,2053,33,1.75,-0.6196806434257038,0
5,1725,1881,55,0.618,-0.11836731143504121,0
6,0,840,20,0.818,-0.1322491041385303,1
2,2517,803,15,0.875,0.0827609360267999,1
3,2086,1562,43,0.955,-0.026508053180495216,0
3,0,787,21,0.167,-0.13542082376119324,1
5,2145,2098,52,0.733,-0.53786575431345,0
2,0,694,18,0.286,0.1614720816182806,1
3,0,3132,66,0.784,-0.15516490328802263,0
5,808,2036,50,0.613,0.7221194476175214,0
5,1144,1724,47,1.043,0.7252911672401843,0
3,2005,1561,26,1.0,0.3411724320795363,0
6,1651,1085,29,0.208,-0.13542082376119324,0
6,0,1964,54,0.8,0.24230403064113037,0
4,1410,1762,34,0.7,-0.13542082376119324,0
3,1423,1514,47,1.136,0.8071060563524382,0
5,2052,1516,44,0.63,-0.13542082376119324,0
5,1789,2591,55,0.897,-0.1322491041385303,0
4,1888,1847,39,0.696,-0.6196806434257038,0
5,1392,1629,36,1.25,-0.1322491041385303,0
5,0,2144,44,0.63,-0.6101330404463677,0
4,2517,1060,32,0.333,-0.5425857511357758,1
6,1765,1457,43,0.593,-0.6801000584416693,0
4,1728,1114,27,0.688,-0.13542082376119324,0
6,1613,1925,40,0.667,-0.12270150115919419,0
3,1514,2510,44,0.294,-0.15516490328802263,0
5,2341,1169,31,0.409,0.03570971718099067,0
3,1151,1852,47,0.424,-0.6101330404463677,0
6,2292,1257,34,0.545,-0.06787353445060135,0
5,740,1931,67,0.718,0.05276322950714269,0
5,1354,1311,31,0.476,-0.6101330404463677,0
3,2102,1612,33,0.737,-0.13542082376119324,0
3,844,2022,59,0.686,0.14078063752986178,0
